TLA,Device,Network Port,Connector Type,VLAN NAME,VLAN TAG,IP Octet,IP ADDRESS,Gateway,GW Full,Mask,Mask Full,MAC Address,Switch ID,Switch Port,Switch/Port,Cable ID,Device Location,Switch Location,Serial #,Role,Bank,DL Check,NOTES
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,171,239.60.1.171,,,,,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,172,239.60.1.172,,,,,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,173,239.60.1.173,,,,,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,174,239.60.1.174,,,,,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,175,239.60.1.175,,,,,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,176,239.60.1.176,,,,,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02,RJ45 1G,Audio_Secondary_37,BLU,6,10.239.37.6,5,10.239.37.5,/30,255.255.255.252,,lvg-sph-ba-qs-lf01,Eth1/2,lvg-sph-ba-qs-lf01/Eth1/2,D6A.9052,C.58/35,C-57/44,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02,RJ45 1G,7thSense_Show_Control_4,52,198,10.241.211.198,1,10.241.208.1,/22,255.255.252.0,,,,/,D6A.9052,C.58/35,,734920112013,Leader,A,TRUE,Temporary! For Ravenna commissioning
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,169,239.160.1.169,,,,,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,170,239.160.1.170,,,,,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,171,239.160.1.171,,,,,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,172,239.160.1.172,,,,,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,173,239.160.1.173,,,,,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,174,239.160.1.174,,,,,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,175,239.160.1.175,,,,,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,176,239.160.1.176,,,,,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Intel_01,RJ45 10G,Generative_Asset,TBD,154,10.232.133.154,,,/24,255.255.255.0,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Intel_02,RJ45 10G,Cluster_Sync,TBD,154,10.232.134.154,,,/24,255.255.255.0,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Intel_03,RJ45 10G,Multiplayer_Sync,TBD,154,10.232.135.154,,,/24,255.255.255.0,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Intel_04,RJ45 10G,Mocap_Tracking,TBD,154,10.232.136.154,,,/24,255.255.255.0,,,,/,,C.58/35,,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,154,10.241.208.154,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as09,Gig1/0/33,lvg-sph-fp-as09/Gig1/0/33,D6A.7233,C.58/35,C-59/44,734920112013,Leader,A,TRUE,
CNJ02-03,Conjurer Generative Server - R-10 chassis - Leader,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,154,10.241.209.154,,,/22,255.255.252.0,,lvg-sph-fp-as10,Gig1/0/11,lvg-sph-fp-as10/Gig1/0/11,D6A.7261,C.58/35,C-57/41,734920112013,Leader,A,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Bluefield_01,QSFP28,ST2110_10 (RED),RED,106,10.238.10.106,105,10.238.10.105,/29,255.255.255.248,,lvg-sph-rv-7s-lf02,Eth1/28/2,lvg-sph-rv-7s-lf02/Eth1/28/2,SM2.7571,C.64/35,C-49/44,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Bluefield_01_L,QSFP28,ST2110_10 (RED),RED,107,10.238.10.107,105,10.238.10.105,/29,255.255.255.248,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Bluefield_01_M,QSFP28,Multicast_RED,N/A,157,233.40.10.157,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Bluefield_02,QSFP28,ST2110_10 (BLU),BLU,106,10.239.10.106,105,10.239.10.105,/29,255.255.255.248,,lvg-sph-bv-7s-lf02,Eth1/28/2,lvg-sph-bv-7s-lf02/Eth1/28/2,SM2.7671,C.64/35,C-49/43,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Bluefield_02_L,QSFP28,ST2110_10 (BLU),BLU,107,10.239.10.107,105,10.239.10.105,/29,255.255.255.248,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Bluefield_02_M,QSFP28,Multicast_BLU,N/A,157,233.140.10.157,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Bluefield_MGMT,RJ45 1G,7thSense_Show_Control_3,52,157,10.241.210.157,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_01,RJ45 1G,Audio_Primary_39,RED,6,10.238.39.6,5,10.238.39.5,/30,255.255.255.252,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,177,239.60.1.177,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,178,239.60.1.178,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,179,239.60.1.179,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,180,239.60.1.180,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,181,239.60.1.181,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,182,239.60.1.182,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,183,239.60.1.183,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,184,239.60.1.184,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02,RJ45 1G,Audio_Secondary_39,BLU,6,10.239.39.6,5,10.239.39.5,/30,255.255.255.252,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02,RJ45 1G,7thSense_Show_Control_4,52,199,10.241.211.199,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,Temporary! For Ravenna commissioning
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,177,239.160.1.177,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,178,239.160.1.178,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,179,239.160.1.179,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,180,239.160.1.180,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,181,239.160.1.181,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,182,239.160.1.182,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,183,239.160.1.183,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,184,239.160.1.184,,,,,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Intel_01,RJ45 10G,Generative_Asset,TBD,157,10.232.133.157,,,/24,255.255.255.0,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Intel_02,RJ45 10G,Cluster_Sync,TBD,157,10.232.134.157,,,/24,255.255.255.0,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Intel_03,RJ45 10G,Multiplayer_Sync,TBD,157,10.232.135.157,,,/24,255.255.255.0,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Intel_04,RJ45 10G,Mocap_Tracking,TBD,157,10.232.136.157,,,/24,255.255.255.0,,,,/,,C.64/35,,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,157,10.241.208.157,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as17,Gig1/0/32,lvg-sph-fp-as17/Gig1/0/32,D6A.7732,C.64/35,C-65/44,762493122006,Leader,B,TRUE,
CNJ02-04,Conjurer Generative Server - R-10 chassis - Leader,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,157,10.241.209.157,,,/22,255.255.252.0,,lvg-sph-fp-as18,Gig1/0/2,lvg-sph-fp-as18/Gig1/0/2,D6A.7752,C.64/35,C-63/41,762493122006,Leader,B,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_01,RJ45 1G,Audio_Primary_37,RED,2,10.238.37.2,1,10.238.37.1,/30,255.255.255.252,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,65,239.60.1.65,,,,,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,66,239.60.1.66,,,,,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,67,239.60.1.67,,,,,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,68,239.60.1.68,,,,,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,69,239.60.1.69,,,,,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,70,239.60.1.70,,,,,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,71,239.60.1.71,,,,,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,72,239.60.1.72,,,,,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_02,RJ45 1G,Audio_Secondary_37,BLU,2,10.239.37.2,1,10.239.37.1,/30,255.255.255.252,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_02,RJ45 1G,7thSense_Show_Control_4,52,190,10.241.211.190,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,Temporary! For Ravenna commissioning
CTL01-01,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,65,239.160.1.65,,,,,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,66,239.160.1.66,,,,,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,67,239.160.1.67,,,,,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,68,239.160.1.68,,,,,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,69,239.160.1.69,,,,,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,70,239.160.1.70,,,,,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,71,239.160.1.71,,,,,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,72,239.160.1.72,,,,,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Intel_01,RJ45 10G,Generative_Asset,TBD,21,10.232.133.21,,,/24,255.255.255.0,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Intel_01,SFP+,ST2110_106 (RED),RED,170,10.238.106.170,169,10.238.106.169,/30,255.255.255.252,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Intel_02,RJ45 10G,Cluster_Sync,TBD,21,10.232.134.21,,,/24,255.255.255.0,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Intel_02,SFP+,ST2110_106 (BLU),BLU,170,10.239.106.170,169,10.239.106.169,/30,255.255.255.252,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,21,10.241.208.21,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as10,Gig1/0/1,lvg-sph-fp-as10/Gig1/0/1,D6A.7251,C.57/18,C-57/41,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,21,10.241.209.21,,,/22,255.255.252.0,,lvg-sph-fp-as10,Gig1/0/2,lvg-sph-fp-as10/Gig1/0/2,D6A.7252,C.57/18,C-57/41,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,21,10.100.128.21,,,/23,255.255.254.0,,NET04-05,Eth1/15/3,NET04-05/Eth1/15/3,TEMP,C.57/18,C-75/38,734456102001,Control 1,A,TRUE,
CTL01-01,Control Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,21,10.100.129.21,,,/23,255.255.254.0,,,,/,,C.57/18,,734456102001,Control 1,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_01,RJ45 1G,Audio_Primary_37,RED,10,10.238.37.10,9,10.238.37.9,/30,255.255.255.252,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,73,239.60.1.73,,,,,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,74,239.60.1.74,,,,,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,75,239.60.1.75,,,,,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,76,239.60.1.76,,,,,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,77,239.60.1.77,,,,,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,78,239.60.1.78,,,,,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,79,239.60.1.79,,,,,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,80,239.60.1.80,,,,,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_02,RJ45 1G,Audio_Secondary_37,BLU,10,10.239.37.10,9,10.239.37.9,/30,255.255.255.252,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_02,RJ45 1G,7thSense_Show_Control_4,52,191,10.241.211.191,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,Temporary! For Ravenna commissioning
CTL01-02,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,73,239.160.1.73,,,,,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,74,239.160.1.74,,,,,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,75,239.160.1.75,,,,,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,76,239.160.1.76,,,,,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,77,239.160.1.77,,,,,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,78,239.160.1.78,,,,,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,79,239.160.1.79,,,,,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,80,239.160.1.80,,,,,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Intel_01,RJ45 10G,Generative_Asset,TBD,22,10.232.133.22,,,/24,255.255.255.0,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Intel_01,SFP+,ST2110_106 (RED),RED,174,10.238.106.174,173,10.238.106.173,/30,255.255.255.252,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Intel_02,RJ45 10G,Cluster_Sync,TBD,22,10.232.134.22,,,/24,255.255.255.0,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Intel_02,SFP+,ST2110_106 (BLU),BLU,174,10.239.106.174,173,10.239.106.173,/30,255.255.255.252,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Onboard_01,RJ45 10G,7thSense_Show_Control_1,52,22,10.241.208.22,1,10.241.208.1,/22,255.255.252.0,,lvg-sph-fp-as10,Gig1/0/3,lvg-sph-fp-as10/Gig1/0/3,D6A.7253,C.57/15,C-57/41,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Onboard_02,RJ45 10G,7thSense_Show_Control_2,52,22,10.241.209.22,,,/22,255.255.252.0,,lvg-sph-fp-as10,Gig1/0/4,lvg-sph-fp-as10/Gig1/0/4,D6A.7254,C.57/15,C-57/41,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Storage_01,QSFP28,Media_Transfer_1,128,22,10.100.128.22,,,/23,255.255.254.0,,NET04-05,Eth1/15/4,NET04-05/Eth1/15/4,TEMP,C.57/15,C-75/38,734456102002,Control 2,A,TRUE,
CTL01-02,Control Server - R-10 chassis,Storage_02,QSFP28,Media_Transfer_2,128,22,10.100.129.22,,,/23,255.255.254.0,,,,/,,C.57/15,,734456102002,Control 2,A,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_01,RJ45 1G,Audio_Primary_39,RED,2,10.238.39.2,1,10.238.39.1,/30,255.255.255.252,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,81,239.60.1.81,,,,,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,82,239.60.1.82,,,,,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,83,239.60.1.83,,,,,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,84,239.60.1.84,,,,,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,85,239.60.1.85,,,,,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,86,239.60.1.86,,,,,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,87,239.60.1.87,,,,,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_01_M,QSFP28,Multicast_AUDIO_P,N/A,88,239.60.1.88,,,,,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_02,RJ45 1G,Audio_Secondary_39,BLU,2,10.239.39.2,1,10.239.39.1,/30,255.255.255.252,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_02,RJ45 1G,7thSense_Show_Control_4,52,192,10.241.211.192,1,10.241.208.1,/22,255.255.252.0,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,Temporary! For Ravenna commissioning
CTL01-03,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,81,239.160.1.81,,,,,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,82,239.160.1.82,,,,,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,83,239.160.1.83,,,,,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,84,239.160.1.84,,,,,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,85,239.160.1.85,,,,,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
CTL01-03,Control Server - R-10 chassis,Digigram_02_M,QSFP28,Multicast_AUDIO_S,N/A,86,239.160.1.86,,,,,,,,/,,C.63/18,,735494102002,Control 1,B,TRUE,
